City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,Lotoshino,56.2267,35.6414,59.52,81,100,3.36,RU,2022-08-03 01:28:58
294,Saint-Augustin,51.226,-58.6502,62.37,95,38,14.32,CA,2022-08-03 01:24:50
295,Broome,42.2506,-75.833,71.65,77,0,8.05,US,2022-08-03 01:28:59
296,Tessalit,20.1986,1.0114,86.77,33,100,11.43,ML,2022-08-03 01:28:59
297,Bathsheba,13.2167,-59.5167,83.01,85,20,17.27,BB,2022-08-03 01:29:00
298,Flinders,-34.5833,150.8552,68.05,60,68,7.0,AU,2022-08-03 01:29:00
299,Inuvik,68.3499,-133.7218,57.96,71,75,10.36,CA,2022-08-03 01:29:00
300,Kumluca,36.3703,30.2869,83.37,59,0,3.58,TR,2022-08-03 01:29:01
301,Tucurui,-3.7661,-49.6725,77.2,67,64,1.28,BR,2022-08-03 01:29:02
302,Chara,56.9064,118.2631,72.93,55,78,1.79,RU,2022-08-03 01:29:02
303,Asau,46.4333,26.4,58.28,69,0,5.03,RO,2022-08-03 01:29:02
304,Mitsamiouli,-11.3847,43.2844,74.7,73,1,4.41,KM,2022-08-03 01:29:03
305,Khuzdar,27.7384,66.6434,78.98,77,0,1.43,PK,2022-08-03 01:24:10
306,Berlevag,70.8578,29.0864,51.6,100,100,9.22,NO,2022-08-03 01:29:03
307,Kargasok,59.0556,80.8572,55.11,74,0,8.39,RU,2022-08-03 01:29:04
308,Doksy,50.5647,14.6555,67.93,72,97,3.49,CZ,2022-08-03 01:29:04
309,Rabo De Peixe,37.8,-25.5833,65.71,82,20,3.44,PT,2022-08-03 01:29:05
310,Kazachinskoye,57.6953,93.2761,55.38,76,100,5.82,RU,2022-08-03 01:29:05
311,Shangrao,28.4532,117.9686,87.44,63,4,3.44,CN,2022-08-03 01:26:35
312,Tigil,57.8,158.6667,54.25,93,100,8.05,RU,2022-08-03 01:29:06
313,Djambala,-2.5447,14.7533,71.92,65,96,6.04,CG,2022-08-03 01:29:06
314,Mahajanga,-15.7167,46.3167,62.62,72,0,4.61,MG,2022-08-03 01:29:06
315,San Buenaventura,27.0833,-101.5333,99.48,24,90,5.12,MX,2022-08-03 01:28:29
316,Sao Felix Do Xingu,-6.6447,-51.995,74.1,65,6,0.78,BR,2022-08-03 01:30:08
317,Hutchinson,38.0608,-97.9298,97.03,35,0,18.41,US,2022-08-03 01:29:10
318,Verkhnevilyuysk,63.4453,120.3167,66.76,51,11,7.63,RU,2022-08-03 01:30:08
319,Egvekinot,66.3167,-179.1667,57.96,53,43,11.39,RU,2022-08-03 01:30:10
320,Santa Isabel,-23.3156,-46.2214,61.56,78,0,1.19,BR,2022-08-03 01:30:11
321,Iqaluit,63.7506,-68.5145,42.53,86,75,8.05,CA,2022-08-03 01:30:11
322,Portland,45.5234,-122.6762,90.18,40,20,9.22,US,2022-08-03 01:29:54
323,Vardo,70.3705,31.1107,51.78,100,100,12.66,NO,2022-08-03 01:30:12
324,Juneau,58.3019,-134.4197,58.21,96,100,13.8,US,2022-08-03 01:26:30
325,Qiqihar,47.3408,123.9672,84.22,60,59,3.27,CN,2022-08-03 01:30:13
326,Yurkivka,49.0126,31.1013,62.11,96,100,10.69,UA,2022-08-03 01:30:13
327,Sabha,27.0377,14.4283,82.92,31,0,7.52,LY,2022-08-03 01:30:14
328,Samarai,-10.6167,150.6667,81.12,82,25,12.68,PG,2022-08-03 01:30:14
329,Melfi,40.9965,15.6514,68.47,49,3,4.16,IT,2022-08-03 01:30:15
330,Dauphin,51.1494,-100.0502,64.54,82,40,11.5,CA,2022-08-03 01:30:15
331,Burns Lake,54.2331,-125.7533,62.02,51,100,11.74,CA,2022-08-03 01:30:08
332,La Ronge,55.1001,-105.2842,62.85,59,75,3.44,CA,2022-08-03 01:30:10
333,Poum,-20.2333,164.0167,74.93,87,4,18.39,NC,2022-08-03 01:30:16
334,Kavieng,-2.5744,150.7967,84.02,72,34,16.37,PG,2022-08-03 01:30:16
335,Saldanha,-33.0117,17.9442,51.85,91,7,7.56,ZA,2022-08-03 01:30:17
336,Cam Ranh,11.9214,109.1591,85.96,66,20,1.14,VN,2022-08-03 01:30:13
337,Alofi,-19.0595,-169.9187,80.49,65,75,18.41,NU,2022-08-03 01:30:18
338,Abrego,8.0807,-73.2205,62.92,91,100,5.32,CO,2022-08-03 01:30:18
339,Tripoli,32.8752,13.1875,80.01,71,0,8.41,LY,2022-08-03 01:30:19
340,Karaton,-6.3424,106.1045,78.94,78,100,0.29,ID,2022-08-03 01:30:19
341,Ylivieska,64.0833,24.55,54.32,80,95,6.4,FI,2022-08-03 01:30:20
342,Talnakh,69.4865,88.3972,49.21,52,14,3.65,RU,2022-08-03 01:30:20
343,Atherton,53.5237,-2.4935,68.76,89,100,1.99,GB,2022-08-03 01:30:21
344,Joshimath,30.5667,79.5667,72.84,83,61,2.73,IN,2022-08-03 01:30:21
345,Klaksvik,62.2266,-6.589,49.12,89,100,17.94,FO,2022-08-03 01:30:21
346,Ha Giang,22.8333,104.9833,88.18,67,17,1.5,VN,2022-08-03 01:30:22
347,Carmen,18.6333,-91.8333,77.04,88,100,4.61,MX,2022-08-03 01:28:01
348,Sayyan,15.1718,44.3244,60.71,71,100,1.81,YE,2022-08-03 01:30:22
349,Honningsvag,70.9821,25.9704,51.55,87,100,4.61,NO,2022-08-03 01:30:23
350,Estelle,29.8458,-90.1067,81.0,78,75,5.75,US,2022-08-03 01:30:23
351,Mayo,38.8876,-76.5119,85.95,83,0,0.0,US,2022-08-03 01:30:24
352,Port Hedland,-20.3167,118.5667,71.65,60,30,14.97,AU,2022-08-03 01:30:24
353,Never,46.9896,3.159,69.55,59,11,2.93,FR,2022-08-03 01:30:25
354,Mount Isa,-20.7333,139.5,83.97,24,17,11.5,AU,2022-08-03 01:30:25
355,Alyangula,-13.8483,136.4192,80.51,71,76,10.13,AU,2022-08-03 01:30:25
356,Arona,28.0996,-16.681,76.69,78,0,9.22,ES,2022-08-03 01:30:26
357,Dingle,10.9995,122.6711,85.64,73,99,6.46,PH,2022-08-03 01:30:26
358,Tres Barras,-26.1064,-50.3222,61.93,80,99,2.53,BR,2022-08-03 01:30:27
359,Richards Bay,-28.783,32.0377,62.2,80,6,11.79,ZA,2022-08-03 01:30:27
360,Glotovka,53.9491,46.7042,58.24,94,20,4.34,RU,2022-08-03 01:30:27
361,Williams Lake,52.1415,-122.1445,75.06,39,100,4.61,CA,2022-08-03 01:30:13
362,Dubovskoye,47.4092,42.7575,76.08,55,94,3.91,RU,2022-08-03 01:30:28
363,Shingu,33.7333,135.9833,93.07,51,66,3.15,JP,2022-08-03 01:30:28
364,Okhotsk,59.3833,143.3,61.86,79,99,8.77,RU,2022-08-03 01:30:28
365,Yozgat,39.5833,35.3333,60.55,96,11,7.07,TR,2022-08-03 01:31:29
366,High Level,58.5169,-117.136,68.11,60,75,6.91,CA,2022-08-03 01:31:29
367,Stromness,58.965,-3.296,57.16,90,100,11.01,GB,2022-08-03 01:31:29
368,Valls,41.2861,1.2499,77.72,74,0,2.3,ES,2022-08-03 01:31:30
369,Sambava,-14.2667,50.1667,66.22,82,54,12.95,MG,2022-08-03 01:31:30
370,Denizli,37.8402,29.0698,72.27,54,0,2.48,TR,2022-08-03 01:31:30
371,Quesnel,52.9999,-122.5029,75.7,35,20,6.91,CA,2022-08-03 01:30:13
372,Wajima,37.4,136.9,84.88,83,75,13.8,JP,2022-08-03 01:31:31
373,Ipixuna,-1.7625,-48.8043,76.75,83,98,3.56,BR,2022-08-03 01:31:31
374,Anaimalai,10.5833,76.9333,74.1,94,100,7.74,IN,2022-08-03 01:31:32
375,Lodja,-3.4833,23.4333,71.83,83,21,1.79,CD,2022-08-03 01:31:32
376,Burnie,-41.0667,145.9167,56.91,85,100,23.8,AU,2022-08-03 01:31:32
377,Hvide Sande,56.0045,8.1294,64.09,96,100,16.91,DK,2022-08-03 01:31:33
378,Tabou,4.423,-7.3528,74.86,77,100,6.08,CI,2022-08-03 01:31:33
379,Boa Esperanca,-21.09,-45.5658,65.73,44,2,1.77,BR,2022-08-03 01:28:48
380,Lask,51.5906,19.1328,64.44,96,100,3.31,PL,2022-08-03 01:31:33
381,Vengerovo,55.6848,76.7471,58.68,64,5,7.76,RU,2022-08-03 01:31:34
382,Morondava,-20.2833,44.2833,66.79,87,3,9.1,MG,2022-08-03 01:31:34
383,Bogorodskoye,56.55,37.8833,59.38,73,87,2.15,RU,2022-08-03 01:31:34
384,Ordzhonikidze,52.4411,61.7408,61.0,77,80,11.18,KZ,2022-08-03 01:31:35
385,Maragogi,-9.0122,-35.2225,75.09,89,99,6.26,BR,2022-08-03 01:31:35
386,Mount Hagen,-5.8581,144.2274,68.76,68,40,4.61,PG,2022-08-03 01:31:35
387,Tacuarembo,-31.7333,-55.9833,57.2,96,82,5.06,UY,2022-08-03 01:28:26
388,Beidao,34.5686,105.8933,79.27,62,86,12.5,CN,2022-08-03 01:31:36
389,Freeport,40.6576,-73.5832,87.78,66,75,0.0,US,2022-08-03 01:31:36
390,Irbit,57.6705,63.071,57.63,74,0,3.98,RU,2022-08-03 01:31:36
391,Halifax,44.6453,-63.5724,71.49,97,100,1.01,CA,2022-08-03 01:27:59
392,Jishou,28.3167,109.7167,89.49,60,0,2.37,CN,2022-08-03 01:31:37
393,Ust-Kuyga,70.0167,135.6,50.65,62,100,8.5,RU,2022-08-03 01:31:37
394,Nioro,13.35,-15.75,76.26,92,99,5.46,GM,2022-08-03 01:31:38
395,Namibe,-15.1961,12.1522,58.01,79,28,3.85,AO,2022-08-03 01:31:38
396,Oranjestad,12.524,-70.027,82.35,83,20,16.11,AW,2022-08-03 01:31:38
397,Yulara,-25.2406,130.9889,77.52,38,7,18.43,AU,2022-08-03 01:31:38
398,Sur,22.5667,59.5289,87.67,64,91,6.96,OM,2022-08-03 01:31:39
399,Baykit,61.67,96.37,54.05,87,100,2.24,RU,2022-08-03 01:31:39
400,Askino,56.0901,56.5783,57.74,84,0,7.76,RU,2022-08-03 01:31:40
401,Key Largo,25.0865,-80.4473,83.98,59,47,7.58,US,2022-08-03 01:30:40
402,Hurricane,37.1753,-113.2899,95.34,37,42,5.68,US,2022-08-03 01:30:52
403,Impfondo,1.6381,18.0667,71.29,83,5,1.14,CG,2022-08-03 01:31:40
404,Diego De Almagro,-26.3667,-70.05,53.56,65,0,2.24,CL,2022-08-03 01:31:40
405,Moindou,-21.6924,165.677,76.68,79,93,7.43,NC,2022-08-03 01:31:41
406,Sangar,63.9242,127.4739,67.75,77,100,0.67,RU,2022-08-03 01:31:41
407,Bereznik,62.8551,42.7072,61.47,80,99,7.18,RU,2022-08-03 01:31:41
408,Tomatlan,19.9333,-105.25,80.13,87,93,2.57,MX,2022-08-03 01:31:42
409,Poya,-21.35,165.15,78.64,76,77,7.9,NC,2022-08-03 01:31:42
410,Banjar,-8.19,114.9675,86.0,60,25,1.12,ID,2022-08-03 01:31:42
411,Bridlington,54.0831,-0.1919,68.29,76,80,18.32,GB,2022-08-03 01:31:43
412,Wajir,1.7471,40.0573,72.66,62,43,14.81,KE,2022-08-03 01:31:43
413,Miraflores,19.2167,-98.8083,65.16,84,93,3.09,MX,2022-08-03 01:32:43
414,Glens Falls,43.3095,-73.644,76.32,71,0,4.61,US,2022-08-03 01:30:18
415,Saint George,37.1041,-113.5841,95.63,30,0,11.5,US,2022-08-03 01:29:34
416,Mahibadhoo,3.7833,72.9667,81.9,75,70,17.69,MV,2022-08-03 01:32:44
417,Vitim,59.4511,112.5578,78.03,55,99,8.99,RU,2022-08-03 01:32:44
418,Leningradskiy,69.3833,178.4167,49.64,69,100,7.78,RU,2022-08-03 01:32:45
419,Dolakovo,43.235,44.5917,66.06,94,0,6.71,RU,2022-08-03 01:32:45
420,Imeni Zhelyabova,58.9544,36.5956,59.31,94,66,3.85,RU,2022-08-03 01:32:45
421,Ifanadiana,-21.3,47.6333,60.58,99,100,1.72,MG,2022-08-03 01:32:46
422,Tual,-5.6667,132.75,79.97,83,81,13.2,ID,2022-08-03 01:32:46
423,Chililabombwe,-12.3648,27.8229,53.58,81,0,5.5,ZM,2022-08-03 01:32:46
424,Viedma,-40.8135,-62.9967,43.48,79,0,5.61,AR,2022-08-03 01:30:26
425,Narasannapeta,18.4167,84.05,83.34,77,100,1.25,IN,2022-08-03 01:32:47
426,Urusha,54.05,122.9,79.0,50,0,3.42,RU,2022-08-03 01:32:47
427,Americus,32.0724,-84.2327,78.93,73,100,4.61,US,2022-08-03 01:32:47
428,Maun,-19.9833,23.4167,64.36,55,0,8.05,BW,2022-08-03 01:32:48
429,Tuni,17.35,82.55,82.62,80,85,3.76,IN,2022-08-03 01:32:48
430,Avera,33.194,-82.5271,83.71,57,29,4.43,US,2022-08-03 01:32:48
431,Ranong,9.9658,98.6348,76.93,83,100,12.8,TH,2022-08-03 01:32:49
432,Havelock,34.8791,-76.9013,82.96,89,0,6.91,US,2022-08-03 01:32:49
433,Grong,64.4654,12.3149,53.15,86,100,3.56,NO,2022-08-03 01:32:49
434,Brigantine,39.4101,-74.3646,84.4,76,0,5.75,US,2022-08-03 01:32:50
435,Inongo,-1.95,18.2667,70.84,71,93,5.08,CD,2022-08-03 01:32:50
436,Margate,51.3813,1.3862,64.9,93,15,4.0,GB,2022-08-03 01:32:50
437,Varangaon,21.0167,75.9,79.21,81,99,9.1,IN,2022-08-03 01:32:51
438,Sao Joao Da Barra,-21.6403,-41.0511,70.9,90,5,7.0,BR,2022-08-03 01:32:51
439,Brightwater,-41.3833,173.1167,59.68,92,10,4.0,NZ,2022-08-03 01:32:51
440,Lokosovo,61.1333,74.8167,61.32,64,15,6.11,RU,2022-08-03 01:32:52
441,Dunedin,-45.8742,170.5036,58.8,42,41,10.0,NZ,2022-08-03 01:32:52
442,Vila,42.0304,-8.1588,60.69,88,0,4.09,PT,2022-08-03 01:32:52
443,Neiafu,-18.65,-173.9833,83.08,69,40,12.66,TO,2022-08-03 01:32:53
444,Puli,23.9664,120.9695,81.21,69,26,4.76,TW,2022-08-03 01:32:53
445,Cap Malheureux,-19.9842,57.6142,65.46,78,8,1.99,MU,2022-08-03 01:32:53
446,Rocha,-34.4833,-54.3333,53.55,95,93,4.85,UY,2022-08-03 01:31:27
447,Lamu,-2.2717,40.902,73.62,81,25,17.29,KE,2022-08-03 01:32:54
448,Gorom-Gorom,14.4439,-0.2361,83.88,59,100,3.58,BF,2022-08-03 01:32:54
449,Melfort,52.8667,-104.6177,57.33,88,100,8.05,CA,2022-08-03 01:32:55
450,Emerald,-23.5333,148.1667,69.94,73,40,9.22,AU,2022-08-03 01:32:55
451,Motygino,58.1831,94.7592,54.21,74,100,7.0,RU,2022-08-03 01:32:55
452,Cidreira,-30.1811,-50.2056,60.69,88,99,10.11,BR,2022-08-03 01:32:56
453,Sherbakul,54.6316,72.3963,60.37,68,99,8.72,RU,2022-08-03 01:32:56
454,Beira,-19.8436,34.8389,68.09,77,40,8.05,MZ,2022-08-03 01:32:56
455,Sogne,58.0833,7.8167,62.69,98,97,3.0,NO,2022-08-03 01:32:57
456,Pokhara,28.2333,83.9833,73.65,91,100,0.43,NP,2022-08-03 01:32:57
457,Yekaterinovka,52.0508,44.3451,58.95,82,8,6.78,RU,2022-08-03 01:32:57
458,Siavonga,-16.5382,28.7088,61.66,78,30,7.83,ZM,2022-08-03 01:32:58
459,San Juan,-31.5375,-68.5364,54.99,47,0,9.4,AR,2022-08-03 01:33:58
460,Saint-Joseph,-21.3667,55.6167,65.21,83,50,11.48,RE,2022-08-03 01:33:58
461,San Cristobal,7.7669,-72.225,68.18,86,97,2.37,VE,2022-08-03 01:33:59
462,Boa Vista,2.8197,-60.6733,78.78,83,40,2.3,BR,2022-08-03 01:31:05
463,Maamba,-17.3667,27.15,57.42,74,0,4.23,ZM,2022-08-03 01:33:59
464,College,64.8569,-147.8028,67.98,73,75,10.36,US,2022-08-03 01:33:59
465,Ngunguru,-35.6167,174.5,60.3,75,100,4.29,NZ,2022-08-03 01:34:00
466,Cockburn Town,21.4612,-71.1419,81.95,77,0,17.31,TC,2022-08-03 01:34:00
467,Mayor Pablo Lagerenza,-19.9309,-60.7718,78.69,41,13,6.24,PY,2022-08-03 01:34:00
468,Ambilobe,-13.2,49.05,60.13,84,0,3.74,MG,2022-08-03 01:34:01
469,Khandyga,62.6667,135.6,68.32,82,100,5.17,RU,2022-08-03 01:34:01
470,Deputatskiy,69.3,139.9,49.8,67,100,3.91,RU,2022-08-03 01:34:02
471,Puksoozero,62.5903,40.6066,58.33,96,77,7.2,RU,2022-08-03 01:34:02
472,Mastic Beach,40.7668,-72.8521,81.99,87,20,1.99,US,2022-08-03 01:34:03
473,Miragoane,18.4423,-73.0876,80.82,73,9,0.54,HT,2022-08-03 01:34:04
474,Santa Cruz,-17.8,-63.1667,80.06,61,75,11.5,BO,2022-08-03 01:30:04
475,Oktyabrskoye,43.0645,44.7417,64.54,94,0,6.71,RU,2022-08-03 01:34:04
476,Pahrump,36.2083,-115.9839,99.45,26,19,4.0,US,2022-08-03 01:34:05
477,Karratha,-20.7377,116.8463,70.5,48,0,14.18,AU,2022-08-03 01:34:05
478,Formosa Do Rio Preto,-11.0483,-45.1931,69.31,44,17,2.91,BR,2022-08-03 01:34:05
479,Bayan,46.0833,127.4,82.38,79,100,7.83,CN,2022-08-03 01:34:06
480,Sao Miguel Do Araguaia,-13.275,-50.1628,76.06,33,0,4.63,BR,2022-08-03 01:34:06
481,Puerto Baquerizo Moreno,-0.9,-89.6,69.22,75,67,14.16,EC,2022-08-03 01:32:36
482,Canutama,-6.5339,-64.3831,77.07,73,93,1.74,BR,2022-08-03 01:34:07
483,Ormara,25.2088,64.6357,80.87,88,100,11.63,PK,2022-08-03 01:34:08
484,Vila Franca Do Campo,37.7167,-25.4333,66.61,77,55,2.75,PT,2022-08-03 01:34:08
485,Juba,4.8517,31.5825,66.24,93,67,3.04,SS,2022-08-03 01:30:10
486,Griffith,41.5284,-87.4237,83.89,72,0,9.22,US,2022-08-03 01:33:26
487,Mogadishu,2.0371,45.3438,75.78,81,52,17.56,SO,2022-08-03 01:32:11
488,Roebourne,-20.7833,117.1333,70.95,47,0,14.88,AU,2022-08-03 01:34:09
489,Narsaq,60.9167,-46.05,48.42,79,22,1.83,GL,2022-08-03 01:31:31
490,Shimoda,34.6667,138.95,94.1,66,45,13.53,JP,2022-08-03 01:34:10
491,Herat,34.5,62.0,74.52,32,0,17.83,AF,2022-08-03 01:34:11
492,Dukat,62.55,155.55,61.3,66,98,7.9,RU,2022-08-03 01:34:11
493,Ferme-Neuve,46.7001,-75.4493,55.51,78,6,2.77,CA,2022-08-03 01:34:11
494,Tezu,27.9167,96.1667,81.03,88,100,0.36,IN,2022-08-03 01:32:54
495,Millinocket,45.6573,-68.7098,71.71,94,20,4.61,US,2022-08-03 01:29:30
496,Santa Cruz Del Sur,20.7147,-77.9956,80.31,77,0,15.59,CU,2022-08-03 01:34:12
497,Hay River,60.8156,-115.7999,66.18,48,40,9.22,CA,2022-08-03 01:34:13
498,Pathein,16.7833,94.7333,83.01,79,99,5.44,MM,2022-08-03 01:34:13
499,Fonte Boa,-2.4959,-66.2662,73.45,97,100,0.94,BR,2022-08-03 01:34:14
500,Usinsk,65.9939,57.5281,65.73,70,64,10.74,RU,2022-08-03 01:34:14
501,Vanimo,-2.6741,141.3028,85.62,68,100,10.49,PG,2022-08-03 01:34:14
502,Solnechnyy,50.7214,136.6319,63.99,96,100,2.91,RU,2022-08-03 01:34:15
503,Weinan,34.5036,109.5089,88.34,56,0,6.35,CN,2022-08-03 01:34:15
504,Manggar,-2.8833,108.2667,79.47,83,100,3.85,ID,2022-08-03 01:35:16
505,Hobyo,5.3505,48.5268,75.47,80,16,22.66,SO,2022-08-03 01:35:16
506,Inhambane,-23.865,35.3833,62.58,70,13,3.87,MZ,2022-08-03 01:35:17
507,Laguna,38.421,-121.4238,103.32,33,0,12.66,US,2022-08-03 01:35:17
508,Saint-Pierre,-21.3393,55.4781,66.29,81,75,6.91,RE,2022-08-03 01:35:17
509,Lubango,-14.9172,13.4925,50.52,31,57,4.41,AO,2022-08-03 01:35:18
510,Mehamn,71.0357,27.8492,49.95,100,100,5.75,NO,2022-08-03 01:35:18
511,Dibulla,11.2725,-73.3091,80.46,73,95,11.07,CO,2022-08-03 01:35:19
512,Lorengau,-2.0226,147.2712,83.77,76,100,14.67,PG,2022-08-03 01:35:19
513,Viamao,-30.0811,-51.0233,57.96,93,100,10.36,BR,2022-08-03 01:35:20
514,Teguldet,57.3064,88.1667,55.53,70,100,6.8,RU,2022-08-03 01:35:20
515,Doha,25.2867,51.5333,94.98,68,0,3.44,QA,2022-08-03 01:35:20
516,Chernyshevskiy,63.0128,112.4714,70.61,75,94,10.67,RU,2022-08-03 01:35:21
517,Vilhena,-12.7406,-60.1458,72.99,45,77,3.2,BR,2022-08-03 01:35:21
518,Meulaboh,4.1363,96.1285,77.02,84,100,1.54,ID,2022-08-03 01:35:22
519,Kindu,-2.95,25.95,69.49,93,6,1.43,CD,2022-08-03 01:35:22
520,Bulnes,-36.7423,-72.2985,43.56,91,0,6.53,CL,2022-08-03 01:35:22
521,Bolobo,-2.1667,16.2333,78.55,55,100,5.93,CD,2022-08-03 01:35:23
522,Pirgos,35.1167,25.7178,80.62,50,0,12.71,GR,2022-08-03 01:35:23
523,Acapulco,16.8634,-99.8901,85.82,74,75,5.75,MX,2022-08-03 01:31:15
524,Minas,-34.3759,-55.2377,54.39,96,79,6.46,UY,2022-08-03 01:31:27
525,Jurado,7.1053,-77.7641,76.89,92,100,4.45,CO,2022-08-03 01:35:23
526,Senanga,-16.1167,23.2667,59.97,54,4,8.81,ZM,2022-08-03 01:35:24
527,Tagusao,9.1924,117.8141,85.35,66,83,1.25,PH,2022-08-03 01:35:24
528,Sanivarsante,12.7333,75.9,66.99,95,100,3.15,IN,2022-08-03 01:35:24
529,Bogale,16.2833,95.4,80.46,85,100,11.74,MM,2022-08-03 01:35:25
530,Tautira,-17.7333,-149.15,77.27,75,21,21.59,PF,2022-08-03 01:35:25
531,Guymon,36.6828,-101.4816,93.2,29,0,12.66,US,2022-08-03 01:35:25
532,Yeppoon,-23.1333,150.7333,73.18,79,25,9.26,AU,2022-08-03 01:35:26
533,Kamina,-8.7386,24.9906,62.1,41,49,4.54,CD,2022-08-03 01:35:26
534,Nangomba,-10.9,38.5,62.24,88,0,1.95,TZ,2022-08-03 01:35:26
535,Tornio,65.8481,24.1466,57.22,82,13,10.18,FI,2022-08-03 01:35:27
536,Asnaes,55.8123,11.5013,64.74,97,76,12.44,DK,2022-08-03 01:35:27
537,Gobabis,-22.45,18.9667,43.14,26,3,6.06,NA,2022-08-03 01:35:28
538,Iquique,-20.2208,-70.1431,59.04,77,56,3.24,CL,2022-08-03 01:33:00
539,Rajgarh,28.6333,75.3833,88.72,62,68,7.23,IN,2022-08-03 01:35:28
540,Lingyuan,41.24,119.4011,88.47,57,73,10.71,CN,2022-08-03 01:35:28
541,Yangjiang,21.85,111.9667,86.25,69,98,2.15,CN,2022-08-03 01:35:29
542,Temple,31.0982,-97.3428,98.04,36,0,13.8,US,2022-08-03 01:35:29
543,Hamilton,39.1834,-84.5333,79.65,76,0,5.75,US,2022-08-03 01:35:29
544,Gat,31.61,34.7642,80.4,84,0,1.39,IL,2022-08-03 01:35:30
545,Guerrero Negro,27.9769,-114.0611,73.44,73,31,16.42,MX,2022-08-03 01:35:30
546,Vydrino,51.485,104.8461,58.08,96,100,2.17,RU,2022-08-03 01:35:30
547,Gomel,52.4345,30.9754,64.38,94,100,11.18,BY,2022-08-03 01:35:31
548,Leh,34.1667,77.5833,58.89,54,22,5.73,IN,2022-08-03 01:35:31
549,Urengoy,65.9667,78.3667,60.17,63,85,8.03,RU,2022-08-03 01:35:31
550,Trapani,37.8333,12.6667,78.28,73,0,3.44,IT,2022-08-03 01:35:32
551,Jamame,0.0722,42.7506,74.16,78,4,11.59,SO,2022-08-03 01:35:32
552,Luanda,-8.8368,13.2343,64.4,88,40,6.91,AO,2022-08-03 01:36:32
553,Whitehorse,60.7161,-135.0538,63.37,55,75,12.66,CA,2022-08-03 01:32:18
554,Ukiah,39.1502,-123.2078,93.09,35,0,9.22,US,2022-08-03 01:34:57
555,Palmer,42.1584,-72.3287,77.92,80,75,3.44,US,2022-08-03 01:36:07
556,Imbituba,-28.24,-48.6703,65.08,96,27,3.0,BR,2022-08-03 01:36:33
557,Winnemucca,40.973,-117.7357,93.25,20,40,4.61,US,2022-08-03 01:33:14
